OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME,Year,Month,Hour,ALCOHOL_RELATED
3475783,T20190004501,ABS to receive accident,Finished,8/3/2019,19.00.00,Yes,Collision with vehicle,Friday,RIGHT THROUGH,No,Day,Yes,T intersection,Serious injury accident,60 km/hr,No,29629,144.91789,-37.70593,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2492760.245,2421660.12,2,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,MORELAND,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Metro,2019,3,19,0
3475784,T20190004503,ABS to receive accident,Finished,8/3/2019,17.40.00,Yes,Collision with vehicle,Friday,RIGHT THROUGH,No,Day,Yes,T intersection,Serious injury accident,80 km/hr,No,343142,144.79752,-37.77104,Off Road,BRIMBANK,METROPOLITAN NORTH WEST REGION,2482161.607,2414417.908,4,3,0,1,2,1,4,0,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK,METROPOLITAN NORTH WEST REGION,,,,,,,Metro,2019,3,17,0
3475785,T20190004526,ABS to receive accident,Finished,8/3/2019,23.20.00,Yes,No collision and no object struck,Thursday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Dark No street lights,Yes,Not at intersection,Other injury accident,100 km/hr,No,343193,145.36385,-38.05593,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2531933.875,2382755.036,3,1,0,0,1,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,No,1,3,0,1,1,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,Freeway,Divided,Div,Metro,2019,3,23,0
3475786,T20190004534,ABS to receive accident,Finished,9/3/2019,12.00.00,No,Collision with vehicle,Friday,OTHER SAME DIRECTION-MANOUEVRES NOT INCLUDED IN DCAs 130-137,Yes,Day,Yes,Not at intersection,Other injury accident,80 km/hr,No,343108,144.89255,-37.70179,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,2490524.921,2422117.192,3,2,0,0,2,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,M,M,Freeway,Freeway,Undivided,Undiv,Metro,2019,3,12,0
3475787,T20190004537,ABS to receive accident,Finished,9/3/2019,09.10.00,No,Collision with vehicle,Friday,LEFT TURN SIDESWIPE,No,Day,Yes,T intersection,Other injury accident,80 km/hr,No,343125,145.08386,-38.19947,Non-Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2507346.336,2366879.341,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Divided,Div,Metro,2019,3,09,0
3475788,T20190004544,ABS to receive accident,Finished,7/3/2019,15.44.00,No,Collision with vehicle,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,40 km/hr,No,51655,144.27817,-36.76599,Intersection,BENDIGO,NORTHERN REGION,2435561.889,2525720.729,2,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BENDIGO,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,3,15,0
3475789,T20190004545,ABS to receive accident,Finished,9/3/2019,11.35.00,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,No,343231,145.32932,-38.03686,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2528910.926,2384882.458,12,1,0,0,1,11,6,6,0,6,6,0,0,0,0,0,0,0,0,0,No,0,6,0,6,0,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,Freeway,Divided,Div,Metro,2019,3,11,0
3475790,T20190004547,ABS to receive accident,Finished,9/3/2019,13.30.00,No,Vehicle overturned (no collision),Friday,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,66100,145.11471,-37.8186,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2510099.091,2409151.57,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,MELB_URBAN,MELB_URBAN,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Metro,2019,3,13,0
3475791,T20190004550,ABS to receive accident,Finished,9/3/2019,12.40.00,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Cross intersection,Other injury accident,Not known,No,29502,145.06657,-37.75944,Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2505865.284,2415721.546,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,BANYULE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Metro,2019,3,12,0
3475792,T20190004556,ABS to receive accident,Finished,9/3/2019,18.00.00,Yes,Collision with vehicle,Friday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,45114,145.59396,-38.61297,Intersection,BASS COAST,EASTERN REGION,2551744.2,2320813.644,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,TOWNS,TOWNS,BASS COAST,"EASTERN REGION,EASTERN REGION",C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country,2019,3,18,0
3475793,T20190003802,ABS to receive accident,Finished,27/2/2019,11.26.00,No,Collision with vehicle,Tuesday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Day,Yes,Not at intersection,Serious injury accident,80 km/hr,No,342894,145.04568,-37.59501,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2504033.858,2433972.243,2,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,WHITTLESEA,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,2,11,0
3475794,T20190003803,ABS to receive accident,Finished,18/2/2019,10.15.00,No,Collision with vehicle,Sunday,PULLING OUT (OVERTAKING),No,Day,No,Not at intersection,Serious injury accident,60 km/hr,No,342846,145.94228,-38.16666,Non-Intersection,BAW BAW,EASTERN REGION,2582578.498,2370116.202,3,1,0,1,0,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,SMALL_CITIES,SMALL_CITIES,BAW BAW,"EASTERN REGION,EASTERN REGION",C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country,2019,2,10,0
3475795,T20190003804,ABS to receive accident,Finished,27/2/2019,12.35.00,No,Collision with a fixed object,Tuesday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,T intersection,Other injury accident,110 km/hr,Yes,27557,144.6211,-37.70261,Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2466589.258,2421964.349,2,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MELTON,METROPOLITAN NORTH WEST REGION,M,M,Freeway,"Freeway,Local Road",Divided,"Div,Undiv",Metro,2019,2,12,0
3475796,T20190003806,ABS to receive accident,Finished,27/2/2019,12.00.00,No,Collision with vehicle,Wednesday,RIGHT REAR.,No,Day,Yes,T intersection,Other injury accident,100 km/hr,No,342861,146.08712,-38.70268,Intersection,SOUTH GIPPSLAND,EASTERN REGION,2594591.436,2310473.772,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,SOUTH GIPPSLAND,"EASTERN REGION,EASTERN REGION",C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country,2019,2,12,0
3475797,T20190003807,ABS to receive accident,Finished,27/2/2019,08.25.00,No,Collision with vehicle,Tuesday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,100 km/hr,No,342985,145.55271,-38.38201,Intersection,BASS COAST,EASTERN REGION,2548299.215,2346477.568,5,1,0,1,0,4,2,3,0,3,1,0,0,1,0,0,0,0,0,0,No,1,2,0,1,1,0,SMALL_TOWNS,SMALL_TOWNS,BASS COAST,"EASTERN REGION,EASTERN REGION",M,M,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country,2019,2,08,0
3475798,T20190003812,ABS to receive accident,Finished,27/2/2019,10.15.00,No,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,No,Cross intersection,Other injury accident,60 km/hr,No,39882,144.77793,-37.86869,Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2480461.011,2403575.879,3,1,0,0,1,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,2,10,0
3475799,T20190003813,ABS to receive accident,Finished,22/2/2019,22.00.00,Yes,Collision with a fixed object,Friday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,Not known,Yes,342874,145.3272,-37.2404,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,2529028.195,2473273.965,2,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,"MURRINDINDI,MURRINDINDI",NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,2,22,0
3475800,T20190003816,ABS to receive accident,Finished,27/2/2019,14.00.00,No,Collision with a fixed object,Tuesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,Yes,342806,143.73649,-37.60968,Non-Intersection,GOLDEN PLAINS,SOUTH WESTERN REGION,2388450.933,2431604.157,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,GOLDEN PLAINS,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Undivided,Undiv,Country,2019,2,14,0
3475801,T20190003817,ABS to receive accident,Finished,27/2/2019,14.10.00,No,Collision with vehicle,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,33278,144.65665,-38.11547,Intersection,GEELONG,SOUTH WESTERN REGION,2469888.708,2376152.729,3,2,0,0,2,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,TOWNS,TOWNS,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country,2019,2,14,0
3475802,T20190003818,ABS to receive accident,Finished,27/2/2019,13.49.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,No,342797,145.14286,-38.04598,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2512540.14,2383910.755,3,1,0,1,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,MELB_URBAN,MELB_URBAN,DANDENONG,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,Freeway,Divided,Div,Metro,2019,2,13,0
3475803,T20190003823,ABS to receive accident,Finished,27/2/2019,16.30.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Day,Yes,T intersection,Other injury accident,80 km/hr,No,342849,146.83793,-36.10685,Intersection,WODONGA,NORTH EASTERN REGION,2665475.615,2597503.915,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,WODONGA,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,2,16,0
3475804,T20190003825,ABS to receive accident,Finished,27/2/2019,15.20.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Day,Yes,T intersection,Other injury accident,40 km/hr,No,37943,145.00133,-37.75419,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2500117.543,2416306.206,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,2,15,0
3475805,T20190003828,ABS to receive accident,Finished,27/2/2019,17.00.00,No,Collision with vehicle,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),Not known,Day,No,Cross intersection,Other injury accident,50 km/hr,No,253196,142.03248,-37.73278,Intersection,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,2238473.225,2414606.249,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,No,0,2,0,1,0,0,TOWNS,TOWNS,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,2,17,0
3475806,T20190004567,ABS to receive accident,Finished,9/3/2019,20.15.00,Yes,Collision with a fixed object,Friday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,80 km/hr,Yes,343111,144.56299,-37.77346,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2461501.112,2414079.664,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MELTON,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,3,20,0
3475807,T20190004581,ABS to receive accident,Reopened,9/3/2019,22.53.00,Yes,Collision with vehicle,Saturday,HEAD ON (NOT OVERTAKING),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60 km/hr,No,343446,147.64893,-37.82027,Non-Intersection,EAST GIPPSLAND,EASTERN REGION,2733186.84,2405728.388,4,1,0,1,0,3,3,1,0,2,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,SMALL_CITIES,SMALL_CITIES,EAST GIPPSLAND,"EASTERN REGION,EASTERN REGION",A,A,Arterial Highway,Arterial Highway,Undivided,Undiv,Country,2019,3,22,0
3475808,T20190004598,ABS to receive accident,Finished,10/3/2019,13.15.00,No,Collision with vehicle,,LEFT FAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,80 km/hr,No,343123,144.26318,-38.33858,Intersection,SURF COAST,SOUTH WESTERN REGION,2435574.938,2351190.68,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,SURF COAST,SOUTH WESTERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undiv,Country,2019,3,13,0
3475809,T20190004601,ABS to receive accident,Finished,10/3/2019,13.50.00,No,Collision with vehicle,,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,80 km/hr,No,35625,145.24921,-38.0033,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2521887.628,2388629.353,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,"DANDENONG,CASEY",METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Metro,2019,3,13,0
3475810,T20190004603,ABS to receive accident,Finished,10/3/2019,13.30.00,No,Collision with vehicle,,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,100 km/hr,No,53502,144.98236,-36.3988,Intersection,CAMPASPE,NORTHERN REGION,2498417.487,2566707.173,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,CAMPASPE,NORTHERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country,2019,3,13,0
3475811,T20190004624,ABS to receive accident,Finished,10/3/2019,11.05.00,No,Collision with vehicle,,REAR END(VEHICLES IN SAME LANE),No,Day,No,Not at intersection,Other injury accident,40 km/hr,No,343113,144.99484,-37.80997,Non-Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2499545.342,2410116.234,2,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,YARRA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undiv,Metro,2019,3,11,0
3475812,T20190004627,ABS to receive accident,Finished,10/3/2019,22.50.00,No,Collision with a fixed object,,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,80 km/hr,Yes,304737,145.24226,-37.97314,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2521285.856,2391978.459,5,1,0,0,1,4,2,3,0,4,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,,,,,,,Metro,2019,3,22,0
3475813,T20190004636,ABS to receive accident,Finished,10/3/2019,11.01.00,No,Collision with vehicle,,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50 km/hr,No,69986,147.72041,-37.91528,Intersection,EAST GIPPSLAND,EASTERN REGION,2739176.395,2395009.857,2,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,No,0,2,0,1,1,0,TOWNS,TOWNS,EAST GIPPSLAND,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undiv,Country,2019,3,11,0
3475814,T20190004638,ABS to receive accident,Finished,11/3/2019,11.18.00,No,Struck Pedestrian,Sunday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Other injury accident,50 km/hr,No,43696,144.72933,-37.57973,Intersection,HUME,METROPOLITAN NORTH WEST REGION,2476094.062,2435634.502,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,SMALL_CITIES,SMALL_CITIES,HUME,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,3,11,0
3475815,T20190004642,ABS to receive accident,Finished,11/3/2019,11.46.00,No,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,70 km/hr,No,1323,144.95801,-37.68953,Intersection,HUME,METROPOLITAN NORTH WEST REGION,2496296.445,2423481.543,7,5,0,0,5,2,4,2,0,3,4,0,0,0,0,0,0,0,0,1,No,0,4,0,4,0,0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,"Div,Undiv",Metro,2019,3,11,0
3475816,T20190004647,ABS to receive accident,Finished,11/3/2019,12.00.00,No,Collision with a fixed object,Sunday,OUT OF CONTROL (OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,Yes,343138,145.16706,-38.33439,Non-Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2514607.895,2351892.124,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,No,0,1,0,1,0,0,MELB_URBAN,"RURAL_VICTORIA,MELB_URBAN",MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,3,12,0
3475817,T20190004653,ABS to receive accident,Finished,11/3/2019,13.23.00,No,Vehicle overturned (no collision),Sunday,UNKNOWN-NO DETAILS ON MANOEUVRES OF ROAD-USERS IN ACCIDENT,No,Day,Yes,Not at intersection,Other injury accident,50 km/hr,No,343242,146.39653,-38.23715,Non-Intersection,LATROBE,EASTERN REGION,2622270.053,2361803.38,2,1,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,No,0,1,0,0,1,0,SMALL_CITIES,SMALL_CITIES,LATROBE,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undiv,Country,2019,3,13,0
3475818,T20190004654,ABS to receive accident,Finished,11/3/2019,13.45.00,No,Collision with vehicle,Sunday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Day,Yes,Not at intersection,Other injury accident,50 km/hr,No,343175,144.52305,-38.26875,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2458257.522,2359087.373,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,No,0,4,0,4,0,0,SMALL_CITIES,SMALL_CITIES,GEELONG,SOUTH WESTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,3,13,0
3475819,T20190001982,ABS to receive accident,Finished,1/2/2019,21.10.00,Yes,Collision with a fixed object,Friday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Other injury accident,50 km/hr,Yes,342269,144.24864,-36.80114,Non-Intersection,BENDIGO,NORTHERN REGION,2432956.443,2521801.108,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Yes,0,1,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BENDIGO,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,2,21,1
3475820,T20190001983,ABS to receive accident,Finished,1/2/2019,17.11.00,Yes,Collision with a fixed object,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,Yes,342878,143.85447,-37.60304,Non-Intersection,BALLARAT,WESTERN REGION,2398857.916,2432472.709,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BALLARAT,WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country,2019,2,17,0
3475821,T20190001986,ABS to receive accident,Finished,1/2/2019,20.00.00,Yes,Collision with vehicle,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,40 km/hr,No,37685,144.99543,-37.84044,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2499597.585,2406734.055,2,1,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,No,0,2,0,0,1,0,MELB_URBAN,MELB_URBAN,STONNINGTON,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,2,20,0
3475822,T20190001988,ABS to receive accident,Finished,1/2/2019,21.15.00,Yes,Fall from or in moving vehicle,Friday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60 km/hr,No,341880,144.77109,-37.8569,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2479856.174,2404883.46,3,1,0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,2,21,0
3475823,T20190001989,ABS to receive accident,Finished,1/2/2019,19.45.00,Yes,Struck Pedestrian,Friday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dusk/Dawn,Yes,Cross intersection,Other injury accident,50 km/hr,No,54590,147.06819,-38.10516,Intersection,WELLINGTON,EASTERN REGION,2681386.262,2375381.283,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,Yes,0,1,0,1,0,0,SMALL_CITIES,SMALL_CITIES,WELLINGTON,"EASTERN REGION,EASTERN REGION",A,A,Arterial Highway,"Arterial Highway,Local Road",Divided,Div,Country,2019,2,19,1
3475824,T20190001990,ABS to receive accident,Finished,1/2/2019,17.19.00,No,Collision with vehicle,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50 km/hr,No,341878,145.27144,-37.78431,Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2523909.772,2412929.392,4,1,0,0,1,3,1,2,0,2,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,2,17,0
3475825,T20190001991,ABS to receive accident,Finished,1/2/2019,15.45.00,No,Struck Pedestrian,Thursday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Other injury accident,40 km/hr,No,342193,145.12363,-37.81905,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2510884.84,2409101.427,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undiv,Metro,2019,2,15,0
